t,o,h,l,c,v
1580176800,8977.11,8979.7,8963.51,8976.79,0.7869319915771484
1580180400,8976.42,8977.42,8969.39,8977.17,0.38092800974845886
1580184000,8977.17,9001.97,8976.18,8997.2,0.6309220194816589
1580187600,8997.13,9016.59,8994.67,9014.05,0.6279720067977905
1580191200,9014.05,9028.8,9008.55,9027.88,0.7601879835128784
1580194800,9027.71,9029.19,9017.66,9021.82,0.7987139821052551
1580198400,9021.82,9024.59,8986.62,8991.53,1.4583220481872559
1580202000,8991.51,8991.51,8963.5,8982.0,1.5865110158920288
1580205600,8982.0,8992.0,8975.19,8982.19,1.0525410175323486
1580209200,8982.15,9008.69,8967.44,9006.61,0.9922839999198914
1580212800,9006.62,9028.6,8998.95,9018.9,1.2431720495224
1580216400,9018.68,9027.47,9010.02,9017.21,6.6405439376831055
1580220000,9017.1,9029.62,8991.42,9007.45,15.112242698669434
1580223600,9007.45,9069.99,9006.46,9064.17,2.527029037475586
1580227200,9064.43,9088.51,9052.67,9087.69,13.873209953308105
1580230800,9087.51,9097.72,9081.44,9086.01,5.594065189361572
1580234400,9086.29,9095.9,9073.98,9092.98,1.0270040035247803
1580238000,9093.12,9108.7,9092.98,9102.67,1.1421819925308228
1580241600,9102.67,9111.19,9088.21,9089.92,1.4915779829025269
1580245200,9090.0,9098.92,9087.66,9095.51,0.30875998735427856
1580252400,9112.11,9116.39,9082.59,9090.41,0.7738680243492126
1580256000,9090.62,9092.19,9083.66,9088.49,0.6228240132331848
1580259600,9088.64,9137.67,9085.63,9127.96,1.4004700183868408
1580263200,9128.11,9133.51,9124.42,9129.63,0.7112200260162354
1580266800,9129.99,9141.7,9127.52,9137.6,0.4908420145511627
1580270400,9137.64,9137.69,9127.49,9131.51,0.25726601481437683
1580274000,9131.45,9135.41,9127.0,9127.67,0.4262160062789917
1580277600,9127.62,9129.89,9119.38,9119.38,0.3357340097427368
1580281200,9119.42,9121.6,9112.01,9117.57,0.4687199890613556
1580284800,9117.46,9132.9,9106.99,9124.89,1.2433099746704102
1580288400,9124.92,9131.19,9112.2,9118.13,0.8143640160560608
1580292000,9118.22,9135.0,9117.56,9134.02,0.5979139804840088
1580295600,9134.17,9146.29,9130.96,9141.72,0.5597400069236755
1580299200,9141.64,9147.4,9132.99,9136.43,0.7750279903411865
1580302800,9136.43,9143.69,9126.65,9127.7,0.7991700172424316
1580306400,9127.86,9150.41,9092.67,9097.09,9.032025337219238
1580310000,9097.01,9109.6,9063.85,9108.57,2.828864097595215
1580313600,9108.57,9122.6,9102.38,9119.82,1.7435729503631592
1580317200,9119.8,9132.1,9117.87,9123.9,1.2516950368881226
1580320800,9123.95,9138.61,9115.49,9131.7,0.9790819883346558
1580324400,9131.59,9152.0,9119.41,9136.75,2.1391470432281494
1580328000,9137.02,9140.8,9099.34,9101.88,2.720618963241577
1580331600,9102.67,9126.21,9078.78,9088.33,0.5921570062637329
1580338800,9104.8,9127.39,9097.82,9112.79,0.6381549835205078
1580342400,9113.1,9117.81,9086.26,9093.63,0.9422990083694458
1580346000,9093.63,9103.3,9082.86,9089.27,1.2319070100784302
1580349600,9089.25,9091.08,9046.33,9057.14,1.5909370183944702
1580353200,9057.32,9071.66,9042.9,9049.71,1.2140560150146484
1580356800,9049.42,9052.79,9040.56,9049.21,0.8409159779548645
1580360400,9049.49,9058.69,9033.84,9050.37,1.3118029832839966
1580364000,9050.19,9054.4,9035.19,9038.57,0.913782000541687
1580367600,9038.57,9044.11,8994.34,9008.6,1.761252999305725
1580371200,9008.57,9030.08,8997.38,9029.1,1.9474350214004517
1580374800,9029.15,9060.22,9023.87,9042.8,1.482954978942871
1580378400,9042.89,9044.29,9028.39,9032.49,1.1627520322799683
1580382000,9032.13,9035.29,9008.87,9029.41,1.178367018699646
1580385600,9029.59,9040.29,9022.61,9027.81,1.342054009437561
1580389200,9027.76,9064.29,9021.57,9050.2,1.6695109605789185
1580392800,9050.26,9106.4,9036.4,9077.27,2.5381689071655273
1580396400,9076.36,9100.92,9017.95,9019.94,3.034060001373291
1580400000,9019.76,9084.81,9016.96,9067.2,2.461643934249878
1580403600,9067.28,9074.0,9024.72,9037.0,2.165165901184082
1580407200,9037.42,9053.94,9027.8,9049.81,1.9590489864349365
1580410800,9049.79,9109.39,9045.99,9091.48,2.5297300815582275
1580414400,9091.92,9140.69,9085.7,9136.95,2.9467639923095703
1580418000,9136.15,9215.27,9135.01,9210.7,0.5731300115585327
1580425200,9216.31,9219.72,9204.86,9209.32,0.577580988407135
1580428800,9209.46,9221.9,9195.49,9221.13,1.138828992843628
1580432400,9221.13,9240.17,9202.65,9202.91,1.4711780548095703
1580436000,9202.91,9235.22,9202.91,9224.89,1.3526420593261719
1580439600,9224.91,9229.59,9214.68,9223.4,0.5934190154075623
1580443200,9223.19,9232.4,9219.5,9232.4,0.32480698823928833
1580446800,9232.4,9235.01,9214.0,9214.26,0.4986940026283264
1580450400,9214.2,9215.31,9202.79,9212.92,0.6377339959144592
1580454000,9212.92,9214.1,9182.64,9184.4,0.9903839826583862
1580457600,9184.19,9189.7,9168.79,9171.67,1.3664040565490723
1580461200,9170.9,9177.39,9158.74,9167.81,1.157304048538208
1580464800,9167.81,9172.22,9129.79,9149.67,1.2853519916534424
1580468400,9149.61,9165.21,9144.5,9162.7,1.174826979637146
1580472000,9162.68,9190.89,9162.68,9176.84,1.300892949104309
1580475600,9176.89,9184.29,9160.73,9178.14,1.3624789714813232
1580479200,9178.22,9192.4,9095.36,9121.69,2.738668918609619
1580482800,9121.59,9121.59,9046.94,9056.51,3.3379199504852295
1580486400,9056.58,9070.72,9006.9,9066.19,3.432305097579956
1580490000,9066.3,9066.39,9009.8,9030.2,2.919856071472168
1580493600,9030.29,9042.7,8990.7,9016.52,2.8853559494018555
1580497200,9016.71,9040.09,9006.34,9017.91,2.799283981323242
1580500800,9017.91,9026.71,8960.8,8988.7,3.254755973815918
1580504400,8988.65,9012.66,8986.39,9010.41,0.4705750048160553
1580684400,8972.85,9030.84,8972.85,9013.41,1.4625309705734253
1580688000,9013.41,9058.0,9004.1,9037.8,1.4846450090408325
1580691600,9037.61,9072.0,9021.09,9070.56,2.2522881031036377
1580695200,9071.11,9084.41,9045.86,9048.39,1.5586470365524292
1580698800,9048.32,9070.92,9044.4,9066.3,1.0280040502548218
1580702400,9066.66,9070.1,9057.33,9064.16,0.5762900114059448
1580706000,9064.16,9080.8,9062.74,9074.1,1.1111459732055664
1580709600,9074.4,9074.99,9045.71,9050.8,0.7916650176048279
1580713200,9050.8,9072.42,9045.76,9060.77,0.8747320175170898
1580716800,9060.88,9070.6,9028.4,9051.28,1.7810430526733398
1580720400,9051.81,9055.61,9025.91,9026.26,1.1540859937667847
1580724000,9026.28,9037.59,9018.5,9030.25,0.9928680062294006
1580727600,9030.57,9049.67,9030.57,9038.82,0.7644760012626648
1580731200,9038.82,9042.91,9025.22,9035.79,0.8088449835777283
1580734800,9035.82,9065.11,9034.78,9050.59,1.2519019842147827
1580738400,9050.55,9121.4,9029.42,9119.87,2.2128849029541016
1580742000,9120.05,9149.39,9112.74,9124.3,2.947545051574707
1580745600,9124.63,9140.3,9097.27,9111.52,2.585829019546509
1580749200,9111.52,9139.69,9104.0,9136.08,2.055241107940674
1580752800,9136.29,9138.11,9099.72,9120.82,2.205029010772705
1580756400,9120.76,9128.3,9105.0,9119.11,1.8936150074005127
1580760000,9119.11,9142.69,9111.3,9123.79,2.127793073654175
1580763600,9124.15,9132.62,9082.69,9106.7,0.6320149898529053
1580770800,9089.18,9089.18,9065.78,9081.96,0.6300920248031616
1580774400,9082.39,9102.97,9079.29,9099.05,0.725875973701477
1580778000,9099.04,9149.57,9097.65,9143.49,1.6169899702072144
1580781600,9143.93,9146.5,9127.64,9139.56,0.8601800203323364
1580785200,9139.5,9178.52,9131.03,9165.16,0.8525949716567993
1580788800,9165.12,9176.69,9160.8,9166.02,0.5959190130233765
1580792400,9166.97,9178.29,9162.54,9172.66,0.6145009994506836
1580796000,9172.61,9189.61,9170.31,9182.39,0.578361988067627
1580799600,9182.98,9188.8,9162.0,9179.8,0.7067729830741882
1580803200,9179.8,9220.1,9174.9,9210.0,1.2565590143203735
1580806800,9209.95,9228.44,9203.54,9225.0,0.697163999080658
1580810400,9225.03,9228.59,9213.17,9213.51,0.4968859851360321
1580814000,9213.6,9226.56,9208.66,9220.48,0.5678409934043884
1580817600,9220.43,9249.7,9213.32,9249.07,5.995838165283203
1580821200,9248.95,9256.7,9240.04,9253.93,10.666500091552734
1580824800,9253.67,9269.03,9220.41,9258.98,25.786500930786133
1580828400,9259.21,9288.82,9245.58,9279.59,30.148250579833984
1580832000,9279.59,9322.87,9278.11,9318.57,21.246999740600586
1580835600,9319.09,9327.31,9314.11,9323.58,18.089500427246094
1580839200,9324.39,9330.11,9305.34,9328.59,12.891500473022461
1580842800,9328.7,9348.04,9326.57,9343.29,14.238499641418457
1580846400,9342.9,9352.4,9324.96,9333.48,20.6924991607666
1580850000,9333.48,9350.99,9327.09,9350.02,3.6172499656677246
1580857200,9346.93,9356.2,9328.61,9330.01,4.76324987411499
1580860800,9329.7,9345.61,9317.73,9321.45,10.302000045776367
1580864400,9321.54,9343.52,9310.24,9340.53,14.711999893188477
1580868000,9340.51,9340.77,9324.14,9324.47,10.785750389099121
1580871600,9324.72,9333.5,9317.51,9329.03,7.4977498054504395
1580875200,9328.99,9339.1,9328.47,9336.61,3.6584999561309814
1580878800,9337.0,9339.03,9312.72,9319.8,7.664999961853027
1580882400,9320.46,9331.49,9318.07,9328.05,5.458499908447266
1580886000,9328.21,9336.02,9321.07,9324.94,6.602250099182129
1580889600,9325.31,9411.21,9322.2,9391.76,19.136249542236328
1580893200,9391.76,9453.42,9382.63,9446.54,18.4064998626709
1580896800,9447.02,9449.18,9424.43,9432.17,10.274250030517578
1580900400,9432.27,9445.02,9411.68,9418.63,12.213000297546387
1580904000,9418.51,9437.0,9414.21,9423.15,10.01550006866455
1580907600,9423.29,9454.24,9421.07,9451.13,9.376500129699707
1580911200,9450.94,9451.3,9365.21,9389.52,20.238750457763672
1580914800,9386.89,9400.0,9311.11,9341.39,31.411500930786133
1580918400,9341.22,9358.34,9320.12,9355.59,23.106000900268555
1580922000,9355.49,9366.1,9344.1,9347.35,15.907500267028809
1580925600,9347.53,9354.1,9327.34,9347.6,16.723499298095703
1580929200,9347.85,9379.3,9334.52,9376.85,14.790749549865723
1580932800,9377.3,9393.99,9349.54,9368.33,19.971750259399414
1580936400,9368.33,9377.09,9358.54,9375.22,3.986999988555908
1580943600,9382.02,9386.47,9369.47,9371.25,4.1595001220703125
1580947200,9370.72,9382.59,9365.26,9376.92,7.361999988555908
1580950800,9376.4,9416.81,9373.82,9399.33,14.732250213623047
1580954400,9399.51,9417.7,9399.51,9416.44,8.019000053405762
1580958000,9416.51,9422.5,9406.5,9413.32,5.012249946594238
1580961600,9412.99,9437.2,9407.61,9435.92,7.88100004196167
1580965200,9435.92,9444.7,9434.23,9439.1,8.876999855041504
1580968800,9438.07,9450.58,9429.36,9430.23,6.29925012588501
1580972400,9430.6,9442.51,9420.23,9439.0,7.643249988555908
1580976000,9438.6,9441.82,9422.07,9423.83,13.608750343322754
1580979600,9423.8,9432.99,9399.51,9406.35,12.792750358581543
1580983200,9406.35,9411.6,9390.97,9392.84,9.397500038146973
1580986800,9393.0,9425.59,9391.04,9423.8,8.240249633789062
1580990400,9423.42,9426.34,9401.73,9406.74,8.06624984741211
1580994000,9407.23,9414.79,9392.85,9398.29,10.700249671936035
1580997600,9397.71,9404.36,9354.02,9404.36,21.341999053955078
1581001200,9405.34,9415.29,9381.51,9409.41,25.837499618530273
1581004800,9409.67,9436.9,9403.84,9417.81,20.774250030517578
1581008400,9417.81,9443.15,9415.8,9441.8,13.701000213623047
1581012000,9440.73,9444.98,9424.32,9434.78,10.650750160217285
1581015600,9434.78,9440.0,9423.54,9424.21,12.077249526977539
1581019200,9424.6,9448.39,9418.32,9445.39,13.81350040435791
1581022800,9445.39,9449.6,9436.85,9447.81,2.4397499561309814
1581030000,9457.8,9459.29,9449.55,9456.01,3.5047500133514404
1581033600,9456.01,9459.17,9417.49,9428.95,9.539250373840332
1581037200,9428.68,9438.25,9413.14,9425.69,13.934249877929688
1581040800,9425.7,9440.89,9424.54,9427.4,7.508999824523926
1581044400,9427.47,9435.08,9425.76,9433.54,4.3807501792907715
1581048000,9433.7,9434.12,9424.75,9428.0,2.496000051498413
1581051600,9427.61,9428.91,9415.53,9425.63,4.43625020980835
1581055200,9425.17,9453.19,9421.11,9446.26,5.789999961853027
1581058800,9446.49,9453.7,9426.15,9432.96,6.564035892486572
1581062400,9432.81,9439.0,9422.82,9433.47,9.777750015258789
1581066000,9433.3,9436.99,9406.75,9409.47,7.597589015960693
1581069600,9409.65,9412.7,9391.21,9391.48,9.44849967956543
1581073200,9391.31,9410.27,9384.51,9409.66,8.239441871643066
1581076800,9409.95,9419.7,9408.13,9416.79,4.827991962432861
1581080400,9416.72,9443.39,9391.66,9402.21,1.6633460521697998
1581084000,9402.21,9414.29,9375.5,9389.84,8.145293235778809
1581087600,9389.92,9430.21,9379.029,9418.83,1.4858310222625732
1581091200,9418.68,9454.09,9409.89,9442.59,7.622035980224609
1581094800,9442.41,9453.1,9436.83,9443.36,11.361618041992188
1581098400,9443.36,9443.81,9404.79,9404.79,0.8196629881858826
1581102000,9404.83,9408.69,9376.55,9406.41,1.3476550579071045
1581105600,9406.75,9409.79,9387.02,9400.27,1.108873963356018
1581109200,9401.12,9404.0,9393.3,9399.71,0.20271199941635132
1581289200,9389.43,9413.0,9320.49,9345.1,5.847731113433838
1581292800,9345.38,9367.1,9345.38,9361.0,0.6337710022926331
1581296400,9361.3,9409.0,9353.31,9395.07,0.9653369784355164
1581300000,9395.51,9428.99,9393.23,9418.0,0.7151489853858948
1581303600,9418.0,9422.89,9404.1,9405.7,0.5749589800834656
1581307200,9405.98,9417.2,9393.91,9397.5,4.599164009094238
1581310800,9397.5,9415.76,9394.99,9411.59,4.813499927520752
1581314400,9411.47,9423.59,9404.91,9417.36,2.8158130645751953
1581318000,9418.35,9423.2,9400.5,9403.6,0.47242000699043274
1581321600,9403.54,9414.9,9373.51,9387.47,0.8277390003204346
1581325200,9387.47,9411.2,9386.05,9393.49,0.5906130075454712
1581328800,9393.49,9419.51,9384.29,9408.91,0.5579460263252258
1581332400,9409.44,9417.7,9406.94,9411.51,0.35519400238990784
1581336000,9411.32,9415.69,9395.94,9399.5,0.37723198533058167
1581339600,9400.27,9406.6,9382.96,9389.27,0.6115900278091431
1581343200,9389.27,9438.8,9368.07,9438.09,4.561030864715576
1581346800,9438.1,9469.18,9434.38,9449.41,15.351024627685547
1581350400,9449.5,9475.89,9444.91,9467.01,10.642971992492676
1581354000,9467.04,9467.21,9447.18,9455.97,6.167913913726807
1581357600,9456.69,9469.3,9454.64,9462.37,5.239255905151367
1581361200,9462.21,9484.2,9456.49,9482.51,8.662500381469727
1581364800,9482.62,9516.19,9481.66,9516.01,10.561344146728516
1581368400,9515.98,9522.19,9510.59,9518.91,1.5591729879379272
1581375600,9512.81,9518.0,9506.7,9514.9,1.9805330038070679
1581379200,9514.83,9540.84,9508.61,9533.21,4.296750068664551
1581382800,9533.14,9562.1,9530.92,9560.19,3.2820138931274414
1581386400,9560.16,9571.9,9558.6,9560.7,0.45313501358032227
1581390000,9560.7,9564.45,9555.88,9561.42,1.161916971206665
1581393600,9561.59,9562.9,9555.69,9560.97,2.121000051498413
1581397200,9561.09,9568.36,9556.63,9564.87,3.9030001163482666
1581400800,9564.68,9567.47,9557.03,9559.99,3.5197501182556152
1581404400,9559.95,9559.95,9543.65,9550.71,4.035749912261963
1581408000,9550.2,9557.21,9542.0,9548.08,6.556697845458984
1581411600,9548.56,9551.39,9535.41,9548.4,7.397353172302246
1581415200,9548.46,9559.66,9547.59,9557.66,3.457019090652466
1581418800,9557.7,9561.7,9543.9,9545.13,1.2946319580078125
1581422400,9545.02,9563.89,9545.02,9559.62,0.6757569909095764
1581426000,9559.69,9565.97,9549.14,9565.7,0.4602299928665161
1581429600,9565.7,9572.32,9529.45,9547.84,13.77048110961914
1581433200,9547.93,9600.29,9547.93,9590.42,9.236783981323242
1581436800,9590.52,9599.79,9544.87,9551.53,15.598799705505371
1581440400,9551.82,9571.57,9548.33,9571.57,15.45635986328125
1581444000,9571.47,9584.09,9540.07,9545.4,13.071149826049805
1581447600,9546.04,9548.1,9516.27,9526.9,19.29974937438965
1581451200,9526.9,9535.76,9493.42,9517.85,22.748249053955078
1581454800,9517.06,9521.81,9514.94,9518.32,2.378999948501587
1581462000,9525.49,9537.9,9525.4,9532.06,3.4177498817443848
1581465600,9532.26,9538.5,9515.25,9525.57,8.460000038146973
1581469200,9525.5,9535.26,9520.09,9528.82,10.137749671936035
1581472800,9528.93,9533.42,9525.01,9529.31,6.047249794006348
1581476400,9529.55,9544.99,9529.02,9541.81,3.851249933242798
1581480000,9541.59,9549.29,9540.03,9548.27,3.1080000400543213
1581483600,9548.02,9556.0,9546.87,9554.0,2.1077940464019775
1581487200,9553.94,9560.41,9549.36,9552.27,0.31926798820495605
1581490800,9552.27,9557.59,9547.28,9549.8,0.40509799122810364
1581494400,9549.88,9575.41,9544.95,9566.79,0.7410100102424622
1581498000,9566.48,9569.3,9558.83,9562.72,2.4999239444732666
1581501600,9562.72,9567.6,9558.72,9567.04,4.991250038146973
1581505200,9567.04,9572.1,9565.02,9569.08,4.121250152587891
1581508800,9569.08,9569.2,9553.51,9560.26,4.069499969482422
1581512400,9560.26,9571.12,9558.25,9566.54,5.523749828338623
1581516000,9566.54,9595.77,9553.11,9573.84,17.427000045776367
1581519600,9574.33,9582.38,9551.44,9563.34,23.901750564575195
1581523200,9563.65,9601.89,9563.2,9592.77,14.952750205993652
1581526800,9592.77,9610.4,9586.39,9605.32,11.29800033569336
1581530400,9605.12,9607.72,9589.33,9600.1,10.821749687194824
1581534000,9599.75,9604.61,9592.14,9598.15,10.144499778747559
1581537600,9598.15,9614.9,9587.12,9611.9,12.796500205993652
1581541200,9611.9,9618.87,9604.04,9615.83,2.9857499599456787
1581548400,9608.89,9615.19,9550.86,9565.49,7.021500110626221
1581552000,9565.49,9585.7,9558.04,9572.41,12.541500091552734
1581555600,9572.46,9588.11,9570.0,9579.47,11.82824993133545
1581559200,9579.76,9585.96,9572.37,9581.6,7.323750019073486
1581562800,9581.6,9584.81,9576.03,9576.11,4.302750110626221
1581566400,9576.11,9580.5,9564.72,9565.38,4.06125020980835
1581570000,9565.28,9574.79,9563.73,9572.97,5.194499969482422
1581573600,9572.97,9574.79,9561.51,9565.02,3.7695000171661377
1581577200,9565.4,9566.7,9550.91,9553.8,4.48199987411499
1581580800,9554.02,9564.91,9551.41,9557.27,6.578330039978027
1581584400,9557.24,9557.24,9523.47,9530.9,6.357749938964844
1581588000,9530.9,9538.3,9500.6,9529.96,4.216121196746826
1581591600,9529.96,9545.99,9515.49,9538.95,0.6752889752388
1581595200,9539.78,9546.5,9513.29,9534.76,5.35703182220459
1581598800,9534.75,9556.36,9531.82,9550.53,1.7575860023498535
1581602400,9551.3,9582.43,9529.48,9561.08,17.28916358947754
1581606000,9560.83,9600.82,9544.36,9599.03,16.404861450195312
1581609600,9599.06,9621.79,9594.58,9606.79,10.405500411987305
1581613200,9606.6,9622.11,9595.55,9596.05,9.638999938964844
1581616800,9596.2,9634.4,9591.26,9629.79,10.249480247497559
1581620400,9629.79,9635.8,9616.3,9625.53,10.836750030517578
1581624000,9625.53,9630.58,9586.09,9596.68,12.996000289916992
1581627600,9596.68,9606.3,9595.81,9605.62,1.837499976158142
1581634800,9614.47,9616.58,9591.72,9600.17,4.0229997634887695
1581638400,9600.49,9611.58,9591.72,9608.63,5.357250213623047
1581642000,9609.0,9625.79,9601.12,9624.0,2.810275077819824
1581645600,9623.79,9635.05,9615.46,9635.05,0.4350590109825134
1581649200,9635.05,9649.78,9634.75,9637.62,6.252878189086914
1581652800,9637.21,9640.08,9632.54,9636.28,3.75
1581656400,9636.49,9640.54,9628.78,9631.96,5.401500225067139
1581660000,9632.43,9632.99,9622.65,9629.08,4.75724983215332
1581663600,9629.0,9638.89,9625.57,9632.0,6.906750202178955
1581667200,9632.31,9634.82,9622.3,9623.8,6.604499816894531
1581670800,9624.51,9627.79,9616.17,9625.57,4.264860153198242
1581674400,9625.53,9633.3,9624.29,9631.31,3.416110038757324
1581678000,9631.69,9632.8,9622.2,9629.66,3.4079999923706055
1581681600,9630.17,9639.8,9629.56,9638.02,3.2542500495910645
1581685200,9638.29,9638.49,9605.31,9613.94,5.88243293762207
1581688800,9614.19,9631.59,9595.01,9601.72,11.225691795349121
1581692400,9601.72,9629.77,9585.26,9628.56,1.216372013092041
1581696000,9628.77,9633.29,9613.24,9615.76,4.676628112792969
